,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
69,"RT @eledhmel: Lo prometido es deuda. Mi análisis sobre la huelga feminista del #8M: ""Muchos de nuestros derechos se pueden ver anulados por…",140,1104079181602791424,2019-03-08 17:59:24,Twitter for Android,0,275,es,,2823058139,Juan J. Cano  🇪🇸,"Milenial siglo XX. Amante de la vida, la familia, el arte, y la belleza. De derechas y  en busca de la excelencia.. Si me pierdo que me busquen en la Toscana",786,1136,0,17410,19954,2014-10-11 16:04:29,Valencia y Florencia ,es
70,"RT @progrestonaa: Discriminación al hombre

•La edad de jubilación suele ser más alta para ellos
•En un divorcio, si hay hijos de por medio…",140,1104079181334364161,2019-03-08 17:59:24,Twitter for Android,0,47,es,,2690701650,jacobo nasser,"Profesor de matemática, en la actualidad  estudios temas sobre salud, me gustan los perros y las aves. Me gustaría montar una red de blogs en wordpress",1181,1242,51,49820,40521,2014-07-29 18:15:43,"Almansa, Albacete, España",es
71,"RT @Pampanaa: #8M Gracias a todas las mujeres que levantaron la voz por mi libertad, gracias por las que siguen luchando por las que no pue…",140,1104079180973645825,2019-03-08 17:59:24,Twitter for Android,0,20,es,,617334269,Coach Bernardo,Como explicarte lo que siento por el FBA si nunca te ha costado ganarte un jersey.,254,334,1,762,5769,2012-06-24 18:03:10,"Chetumal, Quintana Roo",es
72,RT @Cooperativa: [Audio] Alta convocatoria en huelga general feminista del #8m en España #LaCooperativa https://t.co/EtDsgjdvXj https://t.c…,140,1104079180872986625,2019-03-08 17:59:24,Twitter for Android,0,4,es,,512329706,Fabián Parraguez,Rancaguino Bullanguero de Corazon,10757,910,17,43806,278628,2012-03-02 18:58:27,Chile,es
73,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079179983798278,2019-03-08 17:59:23,Twitter for Android,0,941,es,,3687248595,Meli.V,"SUARIZTA♡ 
15 años... !♡  TWD😍
💚🧡💜💪",44,38,0,8855,907,2015-09-17 16:12:19,"Jujuy, Argentina",es
74,"A las mujeres de mi vida. Las que me han enseñado a ser como soy, luchar por lo que quiero, no rendirme nunca y ten… https://t.co/wlWBV3Tb4C",140,1104079179753181185,2019-03-08 17:59:23,Twitter for iPhone,8,1,es,,315165769,HERREJÓN,"Fan, comedora de pizza profesional y hater de haters. Instagram/facebook/snapchat: hersimmar | email: hersimmar@gmail.com",179804,269,193,55012,14757,2011-06-11 12:13:12,,es
75,"RT @CGEnfermeria: ""No soy 'guapa', ni 'nena', ni 'cielo', soy tu enfermera"". Este es el mensaje que Irene Ferb, enfermera de Cuidados Inten…",140,1104079179719606273,2019-03-08 17:59:23,Twitter for Android,0,9,es,,918126111258705920,Gemma Elorza Olveira,"Enfermera  CHNavarra
RRMM
Urología",81,231,2,910,877,2017-10-11 14:48:17,"Pamplona, España",es
76,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104079179610509312,2019-03-08 17:59:23,Twitter for Android,0,9467,es,,80851544,Silvina Dasso,"Comunicadora social de profesión, docente de vocación. Apasionada por las tecnologías. Coordinadora TIC. Aprender... hay algo mejor?",335,1047,11,2031,1739,2009-10-08 13:45:22,"Córdoba, Argentina",es
77,"RT @AnitaFefalas: Buen viernes per tutti!

Recuerden que no nos queremos ni sumisas ni devotas, sino yeguas, putas y montoneras!  ✊

#8MUni…",140,1104079179589603328,2019-03-08 17:59:23,Twitter for Android,0,14,es,,1372181630,NoFueMagia2016,"Vengo a proponerles un sueño, dijo y me conquisto #NestorKirchner . 
Uno es artifice de su propio destino....",13184,12153,35,51295,23407,2013-04-22 13:46:20,"Buenos Aires, Argentina",es
78,"RT @_juanittinelli: “En memoria de cada piba que ya no está, a las que le cortaron sus alas y no volvieron a volar, las recordaremos siempr…",140,1104079179262369792,2019-03-08 17:59:23,Twitter for Android,0,1673,es,,774455644334202881,Sofía 🌼,,471,829,0,11785,6429,2016-09-10 03:53:09,,es
79,"RT @Leyendoagritos: #TalDíaComoHoy una turba ignorante y rabiosa lapidó a Hipatia de Alejandría.

«Defiende tu derecho a pensar, porque inc…",140,1104079179199467526,2019-03-08 17:59:23,Twitter for Android,0,22,es,,15392094,augusto22,,115,642,3,536,13557,2008-07-11 14:49:23,,es
80,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079179098787840,2019-03-08 17:59:23,Twitter for Android,0,941,es,,42026470,Aldano ☔,"Usted está leyendo mi bio.
Ah, y si, en serio, me llamo Aldano (posta).  @TheAtomicLab ✋❤️",1246,1113,47,10232,49141,2009-05-23 13:35:30,"Buenos Aires, Argentina",en
81,RT @PiratasUSCF: Es el #DíaintenacionalDeLaMujer por ello hemos preparado un vídeo del día a día de la mujer en nuestro club @UnionistasCF.…,140,1104079179035881477,2019-03-08 17:59:23,Twitter for Android,0,66,es,,1022169767933878272,Lauraaa16,,30,39,0,2110,147,2018-07-25 17:20:38,,es
82,"RT @El_Plural: #DIRECTO |  ""Fuera sus rosarios de nuestros ovarios""  https://t.co/sNPuaujt6a #8M https://t.co/DbiUpbqI8x",120,1104079178851328002,2019-03-08 17:59:23,Twitter for Android,0,1,es,,2884676656,Inma,"El sabio puede cambiar de opinión, el necio nunca. (kant)",314,206,14,11295,52716,2014-11-19 19:51:02,,es
83,"RT @UCRComuna11: #8M⁠ ⁠ 
Igualdad de género,paridad, terminar con la violencia contra las mujeres. 
Con la agenda que siempre tuvimos, nos…",139,1104079177412734977,2019-03-08 17:59:23,Twitter Web App,0,4,es,,218992756,Fuste 🙏💜🌿🍃🍻⛷🎾🏍🏞💪,Si DM,2604,4119,23,85651,91414,2010-11-23 17:09:24,,es
84,Chicos tienen lectura para hoy #8M: https://t.co/ClOLXrw5HH,59,1104079177366585344,2019-03-08 17:59:23,Twitter for iPhone,0,0,es,,15181966,patri 🦄,"Del pueblo a la capital. Ciencias políticas & adm pública. Dedicada al gobierno #RS, #sostenibilidad, con gustos por el diseño. 🐶💄💪🏼👓⚡️",1990,469,103,1719,30760,2008-06-20 17:15:07,Costa Rica,en
85,RT @malorde: De todas. #8m 💜 https://t.co/wYs6D0tFvK,52,1104079177123315713,2019-03-08 17:59:23,Twitter for Android,0,1147,es,,609557098,Katie Leto,Moon-kissed ginger ✨,172,203,6,42452,22380,2012-06-16 00:27:47,,en
86,RT @JaneGoodallCL: Destacamos a la mujer que rompió barreras en la ciencia hace + de 50 años. A quien nos enseñó que los chimpancés pueden…,139,1104079176544538625,2019-03-08 17:59:23,Twitter for Android,0,32,es,,110644786,Ingrid 🎗️ ♀️♻️☮🎤🔭✏🌍😻👩‍💻🖖👣💗❄,"Mai m'ha agradat limitar-me amb definicions. Només em represento, parlo i opino per mi mateixa. https://t.co/vjM1KzcvZe",421,249,8,12029,6110,2010-02-02 08:07:18,Mataró,ca
87,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079175915311104,2019-03-08 17:59:22,Twitter for Android,0,941,es,,279750199,Daniela.,Más de allá!!,282,362,1,246,14994,2011-04-09 23:15:24,Venezuela,es
88,"RT @ximenajacobo_: Ser mujer en #ElSalvador: 

🔸4 niñas y adolescentes han sido víctimas de violación sexual cada día, (EDH, 2018). 

🔸El 9…",140,1104079175332306951,2019-03-08 17:59:22,Twitter for Android,0,38,es,,709867682091249665,Alejandra García,Aficionada a los deportes | Estudiante de Comunicaciones | Especialización en Periodismo,83,132,0,1563,2475,2016-03-15 22:23:38,,es
89,Qué tal #8m https://t.co/xyMmXJvnIg,35,1104079175026163712,2019-03-08 17:59:22,Tweetbot for iΟS,0,0,es,,14409351,Carlos Zúñiga,"Activista por la igualdad, la libertad y el respeto. Defensor del consumidor de @ELEGIRperu. Techie. Foodie. Opiniones a título personal.",10397,922,149,2234,191268,2008-04-16 15:50:44,Perú,en
90,"Este día, versión Torneos 💪🏽💚 #8M @torneos_ok en Torneos https://t.co/BZrMCD7qj8",80,1104079174401175552,2019-03-08 17:59:22,Instagram,0,0,es,"Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='018f1cde6bad9747', url='https://api.twitter.com/1.1/geo/id/018f1cde6bad9747.json', place_type='city', name='Ciudad Autónoma de Buenos Aires', full_name='Ciudad Autónoma de Buenos Aires, Argentina', country_code='AR', country='Argentina', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-58.5317922, -34.674453], [-58.353494, -34.674453], [-58.353494, -34.534177], [-58.5317922, -34.534177]]]), attributes={})",106589727,Carina Tokman,Periodista Deportiva.,3246,552,17,680,4106,2010-01-20 01:44:11,Buenos Aires,es
91,RT @meakadramaqueen: Vivas nos queremos. #8M https://t.co/Cbq2iZZJDY,68,1104079174350839808,2019-03-08 17:59:22,Twitter for iPhone,0,1729,es,,243286683,Ly.,Maestra de Educación Infantil 🌻 9 🐨,365,301,2,968,8087,2011-01-26 18:30:55,Madrid. ,es
92,"""Os da miedo el FEMINISMO porque creéis que vamos a hacer con vosotros lo que habéis hecho con NOSOTRAS"" #8M",108,1104079173952458753,2019-03-08 17:59:22,Twitter for iPhone,0,0,es,,4894662125,𝓒arla✨,"Qué suerte vivir aquí, Gran Canaria🌴 Esposa y mami 💍💛 Dos décadas dando x culo y poco más🤔",85,64,0,448,97,2016-02-10 10:56:21,"Las Palmas de Gran Canaria, España",en
93,"RT @DulceMRamosR: ¿Conoces a Miyó Vestrini? Poeta venezolana y la periodista cultural más importante de su tiempo.
Este #8M ellas, las que…",139,1104079173671419905,2019-03-08 17:59:22,Twitter Web App,0,5,es,,3225504460,Héctor Jiménez,"Lector en busca del tiempo necesario para disfrutar toda la maravilla de la Vida.
🇻🇪⚾️🍺📽️📚📝💗🇻🇪",1149,600,51,59,24546,2015-04-30 22:44:00,En el Mundo... JaJaJa,es
94,"Ahora mismo siento vergüenza de vivir en esta sociedad de borregos, las cosas q se hacen “en nombre de las mujeres”… https://t.co/bMOmqC2fzW",140,1104079173189099523,2019-03-08 17:59:22,Twitter for iPhone,0,0,es,,429358966,Antonio Luna Cabadas,,317,379,2,492,4128,2011-12-05 21:43:02,Madrid,es
95,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079172987695105,2019-03-08 17:59:22,Twitter for iPhone,0,941,es,,97504935,GabrielGuerrero,Son of God; International Relation Student📚,268,124,0,106,8210,2009-12-17 19:07:24,Apresúrate lentamente,es
96,"RT @_UYCheck: #BrechaEmpresarial | ¿Sabías que en Uruguay sólo el 10,6% de las empresas tenía una mujer en un cargo gerencial en 2017?
Nues…",140,1104079172966772736,2019-03-08 17:59:22,Twitter for Android,0,8,es,,104222926,Desirée Pagliarini,"De convicción #Socialdemócrata, #aristotélica, #feminista. Activista  social e hincha rabiosa de los #DDHH
Conv. por el Partido Colorado- @_juventudBA Lista 85!",598,611,4,1607,7459,2010-01-12 17:39:56,,es
97,"RT @hijademercurio_: ESTE 8 DE MARZO NO ME DIGAS FELIZ DÍA, NO SE FESTEJA NADA #8DEMARZO #8M #8demarzo2019 https://t.co/kBqL6nfJ92",130,1104079172606091264,2019-03-08 17:59:22,Twitter for iPhone,0,272,es,,3246866649,RC,del sur,490,305,4,8824,7639,2015-05-11 22:34:06,,es
98,"RT @redintxo: Mujeres, periodistas y compañeras. Todas juntas!! Aupa neskak!!! #8M #HuelgaFeminista2019 #GrebaFeminista https://t.co/270VCE…",140,1104079171876282368,2019-03-08 17:59:22,Twitter for Android,0,4,es,,548208326,OTHAR,Dicen que soy como el caballo de Atila,1155,792,31,1685,1181,2012-04-08 06:49:57,Tisza,es
99,"RT @FrasesRockNacOk: EL DÍA QUE NOS LAS MATEN... ese día seran FELICES.

RESPETALA.
CUIDALA.
VALORALA.
NO LAS ACOSES.
 
#8M #NiUnaMenos",135,1104079171620352002,2019-03-08 17:59:21,Twitter Web App,0,2166,es,,1071872200544845826,Dιαиα🤤🖤,"ιg:@diianadavalos
👻:aadiana36
13 ιиƒιєяиοѕ👹",10,53,0,84,33,2018-12-09 21:00:21,,es
0,RT @marle_ledo: En enero de 1903 las cigarreras de Gijón paralizaron durante nueve días la fábrica de tabacos tras imponerles la dirección…,139,1104079326369271808,2019-03-08 17:59:58,Twitter for Android,0,14,es,,4549323046,roses trémières 🥄🐝  ¶,"¶ ... and I doubt if I shall ever recover the full-bodied self satisfaction of my early days.¶
The First Men in the Moon, H. G. Wells (1901).",93,1006,1,6513,12025,2015-12-20 19:27:57,,es
1,RT @AlfTuitea: Lindo día para recordarte que no votaste un derecho fundamental de las mujeres: La interrupción voluntaria del embarazo. Y n…,140,1104079326327255043,2019-03-08 17:59:58,Twitter for Android,0,107,es,,457491288,Facundo,Peñarol. Estudiante de Licenciatura en Educación Física en Isef.,675,418,16,26798,51271,2012-01-07 13:35:54,"Montevideo, Uruguay",es
2,"RT @OnmpriNacional: Hoy conmemoramos el Día Internacional de la Mujer.
Sigamos trabajando unidas y fuertes para lograr la igualdad y el rec…",140,1104079326255951874,2019-03-08 17:59:58,Twitter for iPhone,0,81,es,,57896926,Sheila Flores,"Enamorada de la vida, mamá consentidora y amiga leal.",9225,5460,47,14255,21316,2009-07-18 09:26:19,Veracruz,es
3,"RT @LadyAlee9: 5 personas, acto ""feminista"". 4 son mujeres, están al fondo, quietas, sin hablar. 1 es un hombre, está al frente, liderando,…",140,1104079325782048769,2019-03-08 17:59:58,Twitter for Android,0,5157,es,,111601896,pelos,mercenario del fogon,239,1707,17,5893,40787,2010-02-05 14:12:47,donostia,es
4,"RT @laotramiradatve: Gracias a las feministas, las mujeres tenemos más libertad para elegir qué tipo de relaciones queremos tener. 

#8M #1…",140,1104079325547163648,2019-03-08 17:59:58,Twitter for iPhone,0,10,es,,627520896,Milagrosa García,Artista transdisciplinar,496,272,7,14674,10023,2012-07-05 14:42:01,,es
5,RT @AfucapCultura: #AFUCAP en #Atacama #Concepción #Santiago y #Valparaíso activa en este  #8M #HuelgaFeminista https://t.co/p37yFdpJgA,135,1104079325127733248,2019-03-08 17:59:58,Twitter Web Client,0,3,es,,90541444,Marce💚,"Historiadora y académica en UdeValpo.| Comparto anécdotas, arte, historia, política, muchas risas y...tengo un macho alfaJor🐶❤️",5725,1089,102,105027,216246,2009-11-17 02:09:48,🇨🇱,es
6,"RT @NCTelde: #8M Tenemos millones de razones para participar en la #HuelgaFeminista

Hasta que la #igualdad no sea una realidad no vamos a…",139,1104079324276293637,2019-03-08 17:59:58,Twitter for Android,0,1,es,,2603252217,Telde Ojeando,"Ojeando por Telde y Gran Canaria,el dia a dia.
teldeojeando@hotmail.com/ WhatsApp 666 611 575
Web; https://t.co/miq1VT6ens",1414,720,67,34791,70278,2014-06-12 07:53:41,"TELDE,GRAN CANARIA.",es
7,RT @RojasMLeticia: Nada más que agregar #8M #8MPy #YoNoParo #8MNoMeRepresenta https://t.co/w59V8lhzWu,101,1104079324209123328,2019-03-08 17:59:58,Twitter for Android,0,17,es,,905006072,Darío Torres,"Gálatas 3:11 Y que por la ley ninguno se justifica para con Dios, es evidente, porque: El justo por la fe vivirá.",204,503,0,327,798,2012-10-26 00:55:17,PARAGUAY,es
8,"RT @erikavelezz: Hoy no quiero q me felicites, no es mi cumpleaños.Hoy quiero q seas mi aliado, q luches a mi lado por nuestros derechos, q…",140,1104079323802337282,2019-03-08 17:59:58,Twitter for Android,0,142,es,,192453828,David Guadalima,"Músico frustrado y abogado, todo en ese orden...",173,204,0,674,3698,2010-09-19 05:31:46,"Quito, Ecuador",es
9,"RT @FASGA_Arroyosur: La fuerza la hacemos juntas..
#FASGAporlaigualdad #8M https://t.co/lmagajuF9Y",98,1104079323672313858,2019-03-08 17:59:58,Twitter for Android,0,17,es,,3288559257,FASGACepa_Valdemoro,Grupo creado para dar información a los empleados del Cepa Valdemoro,196,159,4,10730,10368,2015-05-18 15:42:43,"Valdemoro, España",es
10,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104079323663880192,2019-03-08 17:59:58,Twitter for iPhone,0,9477,es,,2326018055,Arią,mucha risa pa’ que no nos duela nada😝     PATINADORA ♥♥ Snap: arianainsua 💚,608,1395,1,8267,15663,2014-02-05 13:55:57,Argentina,es
11,RT @zelayajoana: Más empoderadas que nunca GRITEMOS FUERTE 💚 #8M,64,1104079323282190337,2019-03-08 17:59:58,Twitter Web Client,0,3,es,,779370240,Sofi,,243,265,1,1842,9262,2012-08-25 02:24:10,,es
12,"RT @InformaTVX: La pobreza está feminizada. Hay condiciones que están limitando a las #mujeres a acceder a oportunidades, las maternidades…",139,1104079322896388101,2019-03-08 17:59:58,Twitter for Android,0,2,es,,2848840833,Julio Villagrán,,1334,1383,5,4701,19940,2014-10-28 21:35:29,,es
13,"RT @monich16: Ejemplo 97543567 de cómo NO conmemorar el #8m #DíaInternacionaldeLaMujer en un centro de trabajo.
SÍ al menos les quedara cla…",140,1104079322879610881,2019-03-08 17:59:58,TweetDeck,0,2,es,,94350463,Martha Risco,Directora @VersaEscuela de imagen y protocolo. Diplomados Universitarios Certificación IITTI Presidente Fundadora @AICIperu Blog #TuImagenHabla @SEMANAeconomica,2876,1055,62,1201,15472,2009-12-03 15:27:41,Lima Perú,es
14,RT @anapolo___: Nunca hago hilos contando mis mierdas pero es #8m y me apetece contar una de las situaciones más discriminatorias e insulta…,140,1104079321692602368,2019-03-08 17:59:57,Twitter for Android,0,1976,es,,334542971,Krlos Martinez,"Pido poco. Me conformo con atreverme. Me alegro por haberlo intentado. gnóthi seautón!
Embajador @Tailwind_es 
Y #Lletraferit!",974,265,48,19713,45098,2011-07-13 08:06:13,Fugint de Panderetarnia,ca
15,"RT @hersimmar: A las mujeres de mi vida. Las que me han enseñado a ser como soy, luchar por lo que quiero, no rendirme nunca y tener unos b…",140,1104079321596153858,2019-03-08 17:59:57,Twitter for iPhone,0,3,es,,718771905281581056,Majø Araújo🍩,20/02/19 - Ed y Passenger,944,2699,3,8907,10424,2016-04-09 12:05:51,Uruguay,es
16,"RT @MINEC_SV: Viceministro @jsalinas_vice se sumó a la acción de la conmemoración del día nacional e internacional de la mujer, denominada…",139,1104079321126309888,2019-03-08 17:59:57,Twitter for Android,0,1,es,,1001714490629656580,Julián Salinas,Viceministro de Economía de este pequeño terruño de esperanza.,205,125,0,1383,853,2018-05-30 06:38:40,"San Salvador, El Salvador",es
17,"RT @SilkaVela: @notasdegracia @dipnataliavilla Recuerdo este discurso, cuando inicialmente habían aprobado el aborto en argentina, luego la…",140,1104079321101160448,2019-03-08 17:59:57,Twitter for Android,0,1,es,,920730175310106624,𝔉𝔦𝔬𝔯𝔢𝔩𝔩𝔞 ❇,"•Es la sintonía de nuestro futuro juntos• 🌅🌇
•Y esta vez yo te diría que te juro que esta vez voy a cuidarte• 🎇🎇",608,690,1,95198,106962,2017-10-18 19:15:54,"Florida, USA",en
18,RT @eluniversocom: ¿Qué sabe usted sobre el #DíaInternacionaldelaMujer? Compartimos nuestro especial web ► https://t.co/Nfu05Q4CHq  #8M  #E…,140,1104079320849485825,2019-03-08 17:59:57,Twitter for iPhone,0,23,es,,158877910,Elie Ramírez Rueda,Madre. Vivo la vida a cada instante como si fuera el último. Mis opiniones son de manera personal.,2199,2063,37,17399,55321,2010-06-23 22:18:07,Veracruz,es
