tweets|polarity|tweet_long|id|created_date|source|likes|RTs|language|place|user_id|user_name|user_description|followers|followings|user_lists_member|user_total_favourites_count|user_statuses_count|user_created_account|user_location|user_lang
no naci mujer para morir por serlo 💜|-1|78,0|1,1043454565769994e+18|2019-03-09 11:37:29|Twitter for Android|0,0|3,0|es||7,87311483319423e+17|"Carol needs leo.🌹|mAÑANAA, -55✨"|"My dreams running into your dreams. It's as if we wished on the same star.✨ | @SabrinaAnnLynn 🥀"|314,0|506,0|0,0|71562,0|28136,0|2016-10-15 15:17:39|barcelona|es
es por ellas que hoy cantamos hacia el cielo ✊💜|1|92,0|1,1040797160662139e+18|2019-03-08 18:01:31|Twitter for iPhone|0,0|496,0|es||450823802,0|Emma •LCDNA• XXVII• 🎈|' Cause I can't have You the way that I want, let's just go back to the way it was.. '|2269,0|1839,0|30,0|108508,0|104037,0|2011-12-30 18:10:18|Napoli, Campania|it
esta es mi manada💜|1|61,0|1,1040800928573604e+18|2019-03-08 18:03:01|Twitter for Android|0,0|74,0|es||9,826335680264069e+17|Alex Alaminos|"🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍 |-/"|40,0|43,0|0,0|7620,0|904,0|2018-04-07 14:57:53||es
simplemente madrid|0|64,0|1,1043454290037187e+18|2019-03-09 11:37:22|Twitter for Android|0,0|1,0|es||1158316807,0|Pedro|Estudiant de Física i Química a la UAB. Vull sentir-me d'on sóc, d'una terra que m'importa prou més que un país.~ZOO|189,0|165,0|3,0|1562,0|666,0|2013-02-07 21:24:20|Barcelona / Almassora|en
la marea verde inundo las calles nuevamente|1|72,0|1,1043454187653407e+18|2019-03-09 11:37:20|Facebook|0,0|0,0|es||371339476,0|Juan Elvis Pereyra|Prensa de estrenos y festivales de cine, jugador de rol y juegos de mesa en general, fan del genero fantastico y trotskista freelance.|454,0|148,0|9,0|10677,0|22439,0|2011-09-10 17:18:28|Buenos Aires, Argentina|es
paramos para exigir equidad de genero e igualdad de derechos|-1|97,0|1,1043454182284861e+18|2019-03-09 11:37:20|Twitter for Android|0,0|0,0|es||217875479,0|DIECIS1E7E|Diecisiete es una organización juvenil de proyección nacional, integrada por militantes de distintos barrios de la provincia de Buenos Aires y Capital Federal.|72,0|25,0|0,0|67,0|75,0|2010-11-20 19:50:49|Buenos Aires, Argentina|es
la manifestacion de ayer era muy importante para mi por problemas personales no pude ir pero ella nunca me falla|-1|||||||||||||||||||
holi|0|49,0|1,1041577503538995e+18|2019-03-08 23:11:36|Twitter for Android|0,0|17,0|es||540161454,0|m|realmente|3852,0|1251,0|60,0|44566,0|104764,0|2012-03-29 15:49:11||es
que onda esta emocion mujeres unidas jamas seran vencidas 💜|1|119,0|1,1041573698718843e+18|2019-03-08 23:10:05|Twitter Web Client|0,0|6,0|es||80162525,0|Andrés|Zurdo y Colocolino. Hago como que soy sociólogo.|1527,0|1514,0|28,0|38406,0|50271,0|2009-10-06 00:00:38|Santiago y Dortmund|es
gracias foto de f b en el pais|1|80,0|1,1043454074449715e+18|2019-03-09 11:37:17|Twitter for Android|0,0|0,0|es||221037110,0|J. J. Gálvez|Periodista. EL PAÍS. jgalvez@elpais.es|2894,0|1399,0|106,0|16,0|22988,0|2010-11-29 15:26:44|Sevillano|es
ayer la espana de las calles demostro ser mucho mas fuerte que la de los balcones|1|101,0|1,1043453790411489e+18|2019-03-09 11:37:10|Twitter for Android|0,0|3,0|es||2840642908,0|José Antonio Moreno|Consejero del Comité Económico y Social de la U.E. Abogado.Cuenta privada. Ya casi escéptico de todo menos del ansia por la justicia , la libertad y la igualdad|1411,0|785,0|26,0|9578,0|10724,0|2014-10-21 19:36:20|Bruselas - Madrid|es
la policia en turquia se enfrenta al movimiento feminista en medio de la movilizacion por el|0|137,0|1,104082105024299e+18|2019-03-08 18:11:01|Twitter for iPhone|0,0|12,0|es||391080380,0|Candela|Periodista // TRAVEL✈️🌎 // Actualmente redactora en @Clarincom y productora en @fmsur|362,0|257,0|0,0|4920,0|11654,0|2011-10-15 01:03:42||es
feria y marcha|0|126,0|1,1043453754801357e+18|2019-03-09 11:37:09|Twitter for Android|0,0|1,0|es||330372343,0|Comunicación Donda|Acompañamos a la Diputada Nacional Victoria Donda|4143,0|1619,0|23,0|1948,0|24694,0|2011-07-06 14:33:48|Argentina|es
un fracaso eh|-1|62,0|1,1040791872734863e+18|2019-03-08 17:59:25|Twitter for Android|0,0|373,0|es||202176637,0|Ⓜ|Simplemente tu @Atleti 🏧 Futura periodista @marcmarquez93 @alexmarquez73 @AntoGriezmann {93+73}#LS39ALWAYS ✊🏍💨 #NuncaDejesDeCreer 🔴⚪🔴|2048,0|2267,0|37,0|105516,0|162684,0|2010-10-13 13:31:35|Vicente Calderon, Madrid|es
yaya por ti por mi y por las que vendran porque fueron somos porque somos seran|1|129,0|1,1042993654038897e+18|2019-03-09 08:34:20|Twitter for Android|0,0|11,0|es||145209848,0|Señorita Revortosa|Amante de los animales. Simpática, buena gente y amiga de mis amigos. Odio las cucarachas y a los amigos de mis amigos.|108,0|230,0|0,0|1072,0|5847,0|2010-05-18 11:34:53|Ciudadana del Mundo.|es
dia internacional de las mujeres en la plata|0|89,0|1,1043453549741875e+18|2019-03-09 11:37:05|Twitter for Android|1,0|0,0|es||1556282023,0|Claudia Laudano|Prof. e investigadora en comunicación, tics y feminismo. Viajar, fotear, bailar|3941,0|4431,0|23,0|10407,0|9118,0|2013-06-29 18:25:24|Argentina|es
mira que no soy chica de manifestaciones pero ayer tambien fui a la de barcelona|0|124,0|1,1043455800363459e+18|2019-03-09 11:37:58|Twitter for Android|0,0|1,0|es||7,645981504684073e+17|Virgysalvatore|malagueña,30years,directioner,alboranista,cumpli mi sueño en abrazar a nate y marcel de originales bloody18 alla nos vemos|78,0|244,0|0,0|12928,0|9188,0|2016-08-13 23:02:59|Málaga, España|es
marchan las mujeres chaquenas por el|0|114,0|1,1043455722810696e+18|2019-03-09 11:37:56|Twitter for Android|0,0|1,0|es||3303190553,0|Acompañando a Donda|Seguimos las actividades de Victoria Donda y difundimos sus propuestas. somos feministas y democráticas.|610,0|787,0|3,0|1619,0|11929,0|2015-05-29 21:25:48|Ciudad Autónoma de Buenos Aire|es
porque quiero porque puedo y porque me da la gana 💜 en madrid spain|1|99,0|1,1043455681956987e+18|2019-03-09 11:37:55|Instagram|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='206c436ce43a43a3', url='https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', place_type='city', name='Madrid', full_name='Madrid, Spain', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-3.8890049, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890049, 40.6435181]]]), attributes={})|1712394426,0|Rocio Del Mar Yuntas|Que si me paras los pies, me salen alas. Primary school (URJC)|314,0|360,0|2,0|15234,0|7636,0|2013-08-30 10:58:13||es
hoy te han dejado de ninera micromachismos que cometemos a diario|-1|133,0|1,1041585303812506e+18|2019-03-08 23:14:42|Twitter for iPhone|0,0|2,0|es||180840200,0|José Gerardo López H||113,0|197,0|0,0|615,0|1476,0|2010-08-20 16:37:55||es
que somos porque peleamos que somos porque nos tenemos que somos porque nos cuidamos|0|127,0|1,1043455640728207e+18|2019-03-09 11:37:54|Twitter for Android|0,0|4,0|es||602851818,0|Amaia Azcona|Trabajo Social en UPNA.|272,0|289,0|3,0|4639,0|6176,0|2012-06-08 13:46:06|Navarra|es
al ritmo del|0|54,0|1,1041731440955105e+18|2019-03-09 00:12:46|Twitter for Android|0,0|16,0|es||2480244061,0|찬 백 idy|Skam💕, EVAK, ARISTEMO,EXO      YEOLMAE, BH family, XINGMI    TheElyxiondot 18/07/13🇰🇷💕|1570,0|3040,0|26,0|11354,0|247629,0|2014-05-06 19:02:09||es
si puede verlo puede serlo|1|98,0|1,1043455577814098e+18|2019-03-09 11:37:53|Twitter for iPhone|0,0|2,0|es||9,454068954388767e+17|Sandra López|Garupamba, Tlamatinime. Cuidar el agua, cuidar la red|166,0|355,0|0,0|345,0|2795,0|2017-12-25 21:32:23|Cuenca, Ecuador|es
impresionantes imagenes pero mas impresionante haberlo vivido horas muy intensas en ⁠ ⁠|1|137,0|1,104345554547544e+18|2019-03-09 11:37:52|Twitter for iPhone|0,0|0,0|es||1093447987,0|Mónica García|Médica de Familia|378,0|228,0|12,0|2498,0|2537,0|2013-01-15 22:41:14|Bilbao, España|es
pedro sanchez dice que espana fue ejemplo en todo el mundo en el|1|135,0|1,10434555356194e+18|2019-03-09 11:37:52|Twitter for iPhone|0,0|4,0|es||2855352682,0|🌙|Lucy in the sky with diamonds✨|1063,0|1898,0|3,0|20866,0|13042,0|2014-11-01 18:06:33||es
gata catana esta en la mani|0|101,0|1,1043000427588649e+18|2019-03-09 08:37:01|Twitter for Android|0,0|22,0|es||1,0596862611270369e+18|Gata Cattana|"Gloria y honor. ""No te bastó la tierra, que quisiste conquistar el cielo”"|74,0|5,0|0,0|26,0|79,0|2018-11-06 05:57:47|✨|es
mi cartel de ayer hartisima|-1|74,0|1,1043455361807483e+18|2019-03-09 11:37:48|Twitter for iPhone|0,0|146,0|es||1,0211357916434186e+18|Estela Judit|E. Arte José Nogué - UGR Filosofía|289,0|282,0|1,0|1589,0|2432,0|2018-07-22 20:51:59||en
decidimos ser aliadas en lugar de ser rivales|1|132,0|1,1043455230525194e+18|2019-03-09 11:37:45|Twitter for iPhone|0,0|4,0|es||98745537,0|Noelia Caballero|Periodista en Gobierno de Castilla-La Mancha @gobjccm, economista, community manager. #Cuenca #Tarancón|1597,0|899,0|44,0|4289,0|15103,0|2009-12-22 23:37:02||es
holi ya no es pero hay que seguir luchando por el feminismo no vale con subir una foto de postureo gracias🙃|-1|128,0|1,1042979390512087e+18|2019-03-09 08:28:40|Twitter for iPad|0,0|21,0|es||8,815399957519196e+17|sara 💜|lights will guide you home.|1026,0|364,0|23,0|10763,0|48449,0|2017-07-02 15:48:08|madrid 🕊|es
orgulloso de nuestra escuela y de nuestras profes|1|91,0|1,1042991889327555e+18|2019-03-09 08:33:38|Twitter for Android|0,0|0,0|es||108563695,0|César Puche|Prestando atención a la Innovación Educativa, a la Ciencia y la Tecnología, al Medioambiente, a los sucesos del mundo y, de manera especial, a mi gente...|359,0|693,0|16,0|1086,0|1679,0|2010-01-26 09:52:36|San Sebastián de los Reyes, Es|es
salimos a llenar las calles|1|68,0|1,1040810679281541e+18|2019-03-08 18:06:54|Twitter for Android|0,0|70,0|es||538256254,0|Luisho|INFP-T / Enneagram 9       Our brains are sick but thats okay    IG: come.and_find.me|23,0|147,0|1,0|14220,0|2497,0|2012-03-27 15:42:32|Málaga, Andalucía|es
mi opinion al respecto|0|65,0|1,1040822368261407e+18|2019-03-08 18:11:32|Twitter for Android|0,0|39,0|es||8,532889620430725e+17|Natalia|hakuna matata ⬆⬇ 🙏 TeamInvierno ☃️❄|495,0|790,0|0,0|35440,0|21017,0|2017-04-15 16:48:36||es
sangomezlopez recupero la geganta de carmen alborch para el|1|128,0|1,1043454937805496e+18|2019-03-09 11:37:38|Twitter for Android|0,0|2,0|es||9,620319778922742e+17|Juan Escudero|Pueblo Gitano #PSPV @PSOEVALENCIA #EnsMouValència #EnsMouPobleGitano|190,0|130,0|0,0|6154,0|6238,0|2018-02-09 18:34:32|Valencia|es
ahora que si nos ven 💚|1|81,0|1,1043454745538601e+18|2019-03-09 11:37:33|Twitter for Android|0,0|1,0|es||1,0178520187932959e+18|@Silviasaborido|Militante peronista✌|3,0|7,0|0,0|29,0|18,0|2018-07-13 19:23:26||en
madrid con m de mujer|0|86,0|1,1040977582842634e+18|2019-03-08 19:13:13|Twitter for iPhone|0,0|21,0|es||64731485,0|E.|{Literatura General y Comparada en la UCM} https://t.co/0lQmV9Zycx|409,0|231,0|25,0|1842,0|120146,0|2009-08-11 14:44:53|Donde habite el olvido.|en
ni pagandoles tu a ellos te comen el cono|-1|110,0|1,1041569577604751e+18|2019-03-08 23:08:27|Twitter for Android|0,0|23,0|es||9,16586763031892e+17|Marcelo González|Antisecesionista.|906,0|829,0|2,0|13586,0|12049,0|2017-10-07 08:51:28||es
los quiero mucho mis amores sigamos luchando 👯‍♀ un beso de taquito para cada uno 🎤💋👠|1|137,0|1,1043454678597263e+18|2019-03-09 11:37:31|Twitter for iPhone|0,0|219,0|es||100802899,0|Peterson|Amante del sarcasmo. Seguidor y analista de Fútbol y Política. Loco por las películas. Deportista y Nerd por donde se le mire.|219,0|319,0|3,0|27096,0|21519,0|2009-12-31 16:52:43|Metropolitana|es
💜muy orgullosa de todas 💜|1|101,0|1,1043457111417651e+18|2019-03-09 11:38:29|Twitter Web Client|0,0|1,0|es||197149730,0|LUZ DIVINA ZAMORA|interesada en la política de izquierdas, feminista, con ganas de participar en la vida social y política de España y el mundo|36,0|97,0|2,0|472,0|2548,0|2010-09-30 19:31:47|MADRID-ESPAÑA|es
en rancagua marchando con las mujeres bullangueras|1|123,0|1,1043457078158172e+18|2019-03-09 11:38:29|Twitter for Android|0,0|7,0|es||495514739,0|Nolberto Zúñiga C.|27 años. De San Carlos para el mundo! Tecnólogo Médico. Bullanguero de corazón. Cantante, guitarrista, multifacético. Encargado político del @MAutonomistaOhi|436,0|1138,0|1,0|1064,0|4102,0|2012-02-18 01:55:28|San Carlos-Rancagua-Santiago|es
ayer me encontre a un grupo de chicas cantando esta cancion y siento la necesidad de compartirla ✊🏼💜|1|129,0|1,1043457020235284e+18|2019-03-09 11:38:27|Twitter for iPhone|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='3afc29d1fe76301f', url='https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', place_type='city', name='Saragossa', full_name='Saragossa, Spain', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-1.174093, 41.4518349], [-0.6805717, 41.4518349], [-0.6805717, 41.9314377], [-1.174093, 41.9314377]]]), attributes={})|1528972856,0|Isabel👾|Hay abrazos que te salvan. 🎇 ¿Futura enfermera? 💉 Instagram: isag__24|454,0|334,0|1,0|3686,0|5934,0|2013-06-18 22:08:19|Ezcaray|es
✊🏽💜🎭 el este ano nos ha pillado en pleno carnaval asi que para reivindicar nuestra lucha nos disfrazamos de|0|||||||||||||||||||
luego direis que somos o 💜|1|72,0|1,1043004482054267e+18|2019-03-09 08:38:38|Twitter for Android|0,0|1,0|es||87723413,0|Jesús Sánchez|Periodista. 1971. Madrid. En @marca desde 1997.|8228,0|1049,0|340,0|787,0|34546,0|2009-11-05 16:22:07|Madriz|es
un senyoro me ha dicho que que mas queremos las mujeres|1|84,0|1,104345646885208e+18|2019-03-09 11:38:14|Twitter for iPhone|0,0|0,0|es||247329411,0|[ ◉° ] Omitsu Issey|Persona ☮ & Homely Photojournalist & Multimedia Journalist & Slow Art. Planeta K-PAX. Aprendiz de violín eterna. SFC/EM/FM/SQM Omitsu.Issey@gmail.com|1025,0|1998,0|75,0|8274,0|31684,0|2011-02-04 15:38:11|K-PAX|es
nos comprometimos a defender a las mujeres y lo vamos a seguir haciendo|1|116,0|1,1040838021109965e+18|2019-03-08 18:17:45|Twitter for iPhone|0,0|661,0|es||361401417,0|claudia llenas|Asesora de Imagen ,Tecnica en Marketing y Comercializacion .|379,0|817,0|11,0|100169,0|82969,0|2011-08-24 18:44:10||es
🛑 datos madrid personas fuente policia nacional personas fuente policia nacional|0|135,0|1,1041105611413791e+18|2019-03-08 20:04:05|Twitter for Android|0,0|128,0|es||1305064482,0|26.|Calm her chaos, but never silence her storm.|173,0|242,0|0,0|4812,0|1817,0|2013-03-26 17:51:44|Searching the happiness.|es
seremos lo q queramos ser nadie decidira ni etiquetara lo q somos|1|137,0|1,1043458433967636e+18|2019-03-09 11:39:01|Twitter for Android|0,0|0,0|es||9,271591463482696e+17|#astorada|#viafora #acagaralavia|21,0|26,0|0,0|2745,0|2794,0|2017-11-05 13:02:21||ca
muy orgullosa de formar parte de esto|1|83,0|1,1043458405697167e+18|2019-03-09 11:39:00|Twitter for iPhone|0,0|6,0|es||1,0064215662788485e+18|Mariaaa💜|💛💛💛💛|137,0|139,0|0,0|562,0|245,0|2018-06-12 06:22:54|Sevilla, Andalucía|es
agenda paco roca en el ivam y joe crepusculo|0|118,0|1,1043458394288701e+18|2019-03-09 11:39:00|Buffer|0,0|0,0|es||8,672977738294108e+17|Plaza Radio|Tu nueva forma de escuchar @ValenciaPlaza|1183,0|1281,0|5,0|227,0|766,0|2017-05-24 08:34:37|Valencia, España|es
reunion de todas las mujeres p d anive pende nana|0|||||||||||||||||||
sin equidad de genero no habra justicia social|-1|132,0|1,1043458111928279e+18|2019-03-09 11:38:53|Twitter for Android|0,0|1,0|es||510452346,0|Eri|HINCHA DE ESTUDIANTES DE LA PLATA.|129,0|337,0|0,0|1009,0|3230,0|2012-03-01 16:05:43||es
creo que me levante un tanto cinica sera por lo del dia despues del tanto fanatismo me ha puesto enferma|-1|112,0|1,104345805555753e+18|2019-03-09 11:38:52|Twitter Web App|0,0|0,0|es||8,17141234212991e+17|No es no igualdad|Estamos en un país donde todo lo no ético es aceptable. Ya no hay valores,solo faltas de respeto y agresiones. Recuperemos aquello q nos hace ser personas .⚖️|561,0|679,0|18,0|11155,0|3974,0|2017-01-05 22:50:26|world|es
que viva la lucha de la mujer obrera ✊🔥|1|86,0|1,1043458049307771e+18|2019-03-09 11:38:52|Twitter for Android|0,0|1,0|es||1520151242,0|María|Antropología Social y Cultural UCM|518,0|591,0|16,0|26731,0|41046,0|2013-06-15 18:49:19|Debajo del abedul|es
hemos hecho historia chicas|1|74,0|1,1043458033662484e+18|2019-03-09 11:38:51|Twitter for iPhone|0,0|1,0|es||214641361,0|INMA HELLIN||28,0|66,0|0,0|140,0|141,0|2010-11-11 21:59:44||es
por nosotras por las que ya no estan|1|130,0|1,1043457970873713e+18|2019-03-09 11:38:50|Twitter for Android|0,0|1,0|es||510452346,0|Eri|HINCHA DE ESTUDIANTES DE LA PLATA.|129,0|337,0|0,0|1009,0|3230,0|2012-03-01 16:05:43||es
igualdad mujeres del mundo no perteneceis a nadie 💜|-1|96,0|1,1040802025802752e+18|2019-03-08 18:03:27|Twitter for Android|0,0|3563,0|es||498213438,0|obliviate|Bruja de Hufflepuff. LLMMyT (UAH📚). ♀|1132,0|1370,0|9,0|41102,0|36663,0|2012-02-20 20:18:54|Alcalá de Henares, Madrid.|es
es simplemente emocionante saludos 💪|1|116,0|1,1042941336178237e+18|2019-03-09 08:13:32|Twitter for Android|0,0|16,0|es||913878890,0|Saxx V Campos Serrano|Pedagogía en Música 🎼, Sagitario ♐, ❄️Maestre en CdHyF🔥, Futbol, Rock & Heavy Metal 🤘Guitarrista en Wild Lovers 😎, Fanther ❤|407,0|848,0|0,0|3483,0|2332,0|2012-10-30 04:26:51|San Antonio, Chile|es
que digan lo que quieran se esta cayendo ✊🏻💜|-1|116,0|1,1043014543686656e+18|2019-03-09 08:42:38|Twitter for iPad|0,0|35,0|es||400637908,0|Queremos a Madriz!|Gato, madridista y harto de ver como detorioran Madrid los q solo la usan en su provecho y no la quieren. #salvemosMadrid|1470,0|3831,0|47,0|5259,0|69177,0|2011-10-29 10:34:16|Madrid, (de la M-30 pa dentro)|es
luego direis que somos cinco o seis zaragoza 💜|0|91,0|1,1043457628493496e+18|2019-03-09 11:38:42|Twitter Web App|0,0|17,0|es||428144085,0|Gema|🌿|222,0|174,0|0,0|473,0|3323,0|2011-12-04 11:49:45|Zaragoza, España|es
en todo el mundo las mujeres reclamaron por sus derechos en el|-1|115,0|1,104345754502615e+18|2019-03-09 11:38:40|IFTTT|0,0|0,0|es||3064989321,0|Chaco Hoy||1192,0|375,0|20,0|23,0|90274,0|2015-03-01 01:22:07||es
locura total de amor pelota al pie mirada al frente|1|136,0|1,1043459766917038e+18|2019-03-09 11:39:33|Twitter Web App|0,0|10,0|es||184439237,0|Vale ❤|Hincha de @Belgrano / Benja, Ciro los AMO ♥ / soñé mas de lo que vivi...|1294,0|1178,0|11,0|3504,0|63457,0|2010-08-29 15:20:31|alta gracia cordoba|es
pues para ser jaen son muchisimas poquillas|1|92,0|1,104345976184193e+18|2019-03-09 11:39:33|Twitter Web Client|0,0|0,0|es||224444518,0|Manuel José Anguita|Profe de FP Sanidad. Hijo de Pepa y Manolo. Director del @iespdv|1938,0|1823,0|95,0|11006,0|6365,0|2010-12-09 01:11:21|Sevilla/ Jaén|es
de cuando entonces|0|47,0|1,1043459695697756e+18|2019-03-09 11:39:31|Twitter for iPhone|0,0|0,0|es||251354415,0|escipio magerit|Tomo gluten. No diré más.|112,0|654,0|5,0|2292,0|4451,0|2011-02-12 23:52:25|Madrid|en
masivas marchas por el dia internacional de la mujer en todo el pais|1|138,0|1,1043459671496335e+18|2019-03-09 11:39:30|Twitter for Android|0,0|112,0|es||1,0135404784306463e+18|Romi|Simple y tranqui|6,0|92,0|0,0|1089,0|385,0|2018-07-01 21:50:55||en
•guadalajara •sta cruz de tenerife •las palmas|0|87,0|1,1043459571881902e+18|2019-03-09 11:39:28|Twitter for Android|0,0|21,0|es||1,0569284224951706e+18|@cleer7||27,0|81,0|0,0|62778,0|18372,0|2018-10-29 15:19:07||es
🔶vigo|0|52,0|1,1043459424829153e+18|2019-03-09 11:39:25|Twitter for Android|0,0|5,0|es||1,1043437647541535e+18|Galega|Muller da Galiza|0,0|13,0|0,0|0,0|6,0|2019-03-09 11:30:46||en
final de manifestacion del|0|114,0|1,1042985151011144e+18|2019-03-09 08:30:57|Twitter for iPhone|0,0|8,0|es||8,979475455733924e+17|-119🕸||339,0|371,0|1,0|49509,0|30326,0|2017-08-16 22:25:52|España|es
